paper_id,source,cell_type,original_symbol,old_decision,gate1_status,new_decision,action,marker_id,reason
DOI_10.1126_science.abo0510,A_exclude,Proliferating macrophages,MKI67,exclude,pass,include,appended,M01505,MKI67 is explicitly used to identify proliferating macrophages in myeloid clustering; Methods also define proliferating macrophages by cell-cycle genes.
DOI_10.1126_science.abo0510,A_exclude,Proliferating macrophages,TOP2A,exclude,pass,include,appended,M01506,TOP2A is explicitly used together with MKI67 to identify proliferating macrophages in myeloid clustering; annotation-use gate met.
DOI_10.1126_science.abo0510,A_exclude,Putative B1 cells,MS4A1,exclude,pass,include,appended,M01507,MS4A1 is presented as a marker gene for putative B1 cells in the B-cell marker panel.
DOI_10.1126_science.abo0510,A_exclude,TREM2 macrophages,P2RY12,exclude,pass,include,appended,M01508,P2RY12 is explicitly used as a marker to define and annotate TREM2 macrophages.
DOI_10.1126_science.abo0510,A_exclude,TREM2 macrophages,TREM2,exclude,pass,include,appended,M01509,TREM2 is explicitly used as a marker to define and annotate TREM2 macrophages.
DOI_10.1038_s41467-024-52052-8,new_finding,SST neurons (somatostatin-positive nociceptor subtype),SST,never_reported,pass,include,appended,M01510,"SST is explicitly used by the authors to define and name a nociceptor subtype ('somatostatin positive neurons (SST)'). It is therefore a formal marker for this cell population, not merely a DEG. The p"
PMID_35115729,new_finding,endoneurial fibroblasts,Col15a1,never_reported,pass,include,appended,M01511,Col15a1 is listed among genes that define endoneurial fibroblasts in the Mpz-Sun1 atlas.
PMID_35115729,new_finding,endoneurial fibroblasts,Cspg4,never_reported,pass,include,appended,M01512,Cspg4 is presented as a defining marker of endoneurial fibroblasts.
PMID_35115729,new_finding,endoneurial fibroblasts,Egfr,never_reported,pass,include,appended,M01513,Egfr is listed among genes that define endoneurial fibroblasts in the Mpz-Sun1 atlas.
PMID_35115729,new_finding,endoneurial fibroblasts,Enpp2,never_reported,pass,include,appended,M01514,Enpp2 is presented as a defining marker of endoneurial fibroblasts.
PMID_35115729,new_finding,endoneurial fibroblasts,Lama2,never_reported,pass,include,appended,M01515,Lama2 is listed among genes that define endoneurial fibroblasts in the Mpz-Sun1 atlas.
PMID_35115729,B_unaudited,endoneurial fibroblasts (EFs),Pdgfra,never_audited,pass,include,appended,M01516,Pdgfra is explicitly presented as a fibroblast marker used to identify/annotate endoneurial fibroblasts.
PMID_35115729,new_finding,endoneurial/epineurial fibroblasts,Cd34,never_reported,pass,include,appended,M01517,Cd34 is explicitly listed as a signature gene / marker for endoneurial and epineurial fibroblasts and used in atlas annotation.
PMID_35115729,new_finding,epineurial fibroblasts,Pcolce,never_reported,pass,include,appended,M01518,Pcolce is used together with Pdgfra to define epineurial fibroblasts.
PMID_35115729,new_finding,epineurial fibroblasts,Ccbe1,never_reported,pass,include,appended,M01519,Ccbe1 is used to define epineurial fibroblast Cluster 6 in the atlas.
PMID_35115729,new_finding,epineurial fibroblasts,Pi16,never_reported,pass,include,appended,M01520,Pi16 is used to define epineurial fibroblast Cluster 6 in the atlas.
PMID_35115729,new_finding,epineurial fibroblasts,Opcml,never_reported,pass,include,appended,M01521,Opcml is used to define epineurial fibroblast Cluster 9 in the atlas.
PMID_35115729,B_unaudited,immune cells,Cd45,never_audited,pass,include,appended,M01522,Cd45/Ptprc is explicitly declared as a global immune marker and used to FACS-purify/identify immune cells for the immune atlas.
PMID_35115729,B_unaudited,lymphatic endothelial cells,Lyve1,never_audited,pass,include,appended,M01523,Lyve1 is used by the authors to identify lymphatic endothelial cluster 14.
PMID_35115729,B_unaudited,lymphatic endothelial cells,Prox1,never_audited,pass,include,appended,M01524,Prox1 is used by the authors to identify lymphatic endothelial cluster 14.
PMID_35115729,new_finding,motor axons,ChAT,never_reported,pass,include,appended,M01525,ChAT is explicitly used as a marker to identify and quantify motor axons in nerve sections.
PMID_35115729,new_finding,nerve-associated microvascular endothelial cells,Cldn5,never_reported,pass,include,appended,M01526,Cldn5 is presented as the cluster-defining marker of microvascular endothelial cells and used in annotation.
PMID_35115729,new_finding,pericytes,Pdgfrb,never_reported,pass,include,appended,M01527,Pdgfrb is presented as a marker of pericyte cluster 12 and used in annotation.
PMID_35115729,B_unaudited,perineurial fibroblasts,Itgb4,never_audited,pass,include,appended,M01528,Itgb4 is explicitly called a marker of perineurial fibroblasts and used in cluster annotation.
PMID_35115729,B_unaudited,perineurial fibroblasts,Slc2a1,never_audited,pass,include,appended,M01529,Slc2a1 is explicitly called a marker of perineurial fibroblasts and used in cluster annotation.
PMID_35115729,new_finding,resident endoneurial macrophages,Cx3cr1,never_reported,pass,include,appended,M01530,Cx3cr1 is used to identify resident endoneurial macrophage cluster 4.
PMID_35115729,new_finding,resident endoneurial macrophages,Trem2,never_reported,pass,include,appended,M01531,Trem2 is used together with Cx3cr1 to identify resident endoneurial macrophage cluster 4.
PMID_35115729,B_unaudited,Schwann cell,Adamtsl1,never_audited,pass,include,appended,M01532,Adamtsl1 is explicitly presented as a defining marker of a myelinating-SC subtype and is used to identify/annotate this cluster.
PMID_35115729,B_unaudited,Schwann cell,Cldn14,never_audited,pass,include,appended,M01533,Cldn14 is explicitly presented as a defining marker of a myelinating-SC subtype and is used to identify/annotate this cluster.
PMID_35115729,B_unaudited,Schwann cell,Pmp2,never_audited,pass,include,appended,M01534,Pmp2 is explicitly presented as a defining marker of a myelinating-SC subtype and is used to identify/annotate this cluster.
PMID_35115729,new_finding,vasculature-associated smooth muscle cells (VSMCs),Acta2,never_reported,pass,include,appended,M01535,Acta2 is presented as a marker of VSMC cluster 11 and used in annotation.
DOI_10.1101_2025.09.26.678707,A_exclude,aPT2,CDH6,exclude,pass,include,appended,M01536,CDH6 is explicitly named as an injury marker of the aPT2 early injured proximal tubule state.
DOI_10.1101_2025.09.26.678707,A_exclude,aPT2,HAVCR1,exclude,pass,include,appended,M01537,HAVCR1 is explicitly named as an injury marker of the aPT2 state.
DOI_10.1101_2025.09.26.678707,A_exclude,aPT2,VCAM1,exclude,pass,include,appended,M01538,VCAM1 is explicitly named as an injury marker of the aPT2 state.
DOI_10.1101_2025.09.26.678707,A_exclude,C-FIB-OSMRhi,CCL19,exclude,pass,include,appended,M01539,CCL19 is explicitly used together with CXCL10 to define the C-FIB-OSMRhi pro-inflammatory fibroblast state.
DOI_10.1101_2025.09.26.678707,new_finding,C-FIB-OSMRhi,CCL2,never_reported,pass,include,appended,M01540,CCL2 is listed among the marker genes shown for C-FIB-OSMRhi in the Figure 2b selected-marker-gene dotplot and is part of the marker-based description of this fibroblast state.
DOI_10.1101_2025.09.26.678707,A_exclude,C-FIB-OSMRhi,CXCL10,exclude,pass,include,appended,M01541,Author explicitly defines C-FIB-OSMRhi as a CXCL10+/CCL19+ pro-inflammatory fibroblast state; the marker is incorporated in the cell-state name and shown as a marker for this fibroblast subtype.
DOI_10.1101_2025.09.26.678707,new_finding,C-FIB-OSMRhi,IL1R1,never_reported,pass,include,appended,M01542,IL1R1 is listed among the marker genes shown for C-FIB-OSMRhi in the Figure 2b selected-marker-gene dotplot and is part of the marker-based description of this fibroblast state.
DOI_10.1101_2025.09.26.678707,A_exclude,C-FIB-OSMRhi,OSMR,exclude,pass,include,appended,M01543,OSMR is named in the cell-state label C-FIB-OSMRhi and is listed among the marker genes shown for this state.
DOI_10.1101_2025.09.26.678707,A_exclude,C-MYOF,COL3A1,exclude,pass,include,appended,M01544,COL3A1 is explicitly used together with SPARC to define the C-MYOF myofibroblast state.
DOI_10.1101_2025.09.26.678707,new_finding,C-MYOF,FAP,never_reported,pass,include,appended,M01545,FAP is listed among the genes shown in the Figure 2b selected-marker-gene dotplot for the C-MYOF myofibroblast state.
DOI_10.1101_2025.09.26.678707,new_finding,C-MYOF,INHBA,never_reported,pass,include,appended,M01546,INHBA is listed among the genes shown in the Figure 2b selected-marker-gene dotplot for the C-MYOF myofibroblast state.
DOI_10.1101_2025.09.26.678707,new_finding,C-MYOF,POSTN,never_reported,pass,include,appended,M01547,POSTN is listed among the genes shown in the Figure 2b selected-marker-gene dotplot for the C-MYOF myofibroblast state.
DOI_10.1101_2025.09.26.678707,A_exclude,C-MYOF,SPARC,exclude,pass,include,appended,M01548,Author explicitly defines C-MYOF as a SPARC+COL3A1+ myofibroblast state; SPARC is used as a defining marker.
DOI_10.1101_2025.09.26.678707,A_exclude,frPT,MEG3,exclude,pass,include,appended,M01549,MEG3 is explicitly described as marking the frPT failed-repair proximal tubule state.
DOI_10.1101_2025.09.26.678707,A_exclude,frPT,PROM1,exclude,pass,include,appended,M01550,PROM1 is explicitly described as marking both frPT and frTAL failed-repair states.
DOI_10.1101_2025.09.26.678707,A_exclude,frPT,ROBO2,exclude,pass,include,appended,M01551,ROBO2 is explicitly described as marking the frPT failed-repair proximal tubule state.
DOI_10.1101_2025.09.26.678707,A_exclude,frTAL,ITGB8,exclude,pass,include,appended,M01552,ITGB8 is explicitly described as marking the frTAL failed-repair thick ascending limb state.
DOI_10.1101_2025.09.26.678707,A_exclude,frTAL,PROM1,exclude,pass,include,appended,M01553,PROM1 is explicitly described as marking frTAL as well as frPT.
DOI_10.1101_2025.09.26.678707,A_exclude,frTAL,TMPRSS4,exclude,pass,include,appended,M01554,TMPRSS4 is explicitly described as marking the frTAL failed-repair thick ascending limb state.
DOI_10.1101_2025.09.26.678707,A_exclude,healthy TAL,DEFB1,exclude,pass,include,appended,M01555,DEFB1 is explicitly named as a canonical healthy TAL gene/marker.
DOI_10.1101_2025.09.26.678707,A_exclude,healthy TAL,EGF,exclude,pass,include,appended,M01556,EGF is explicitly named as a canonical healthy TAL gene/marker.
DOI_10.1101_2025.09.26.678707,A_exclude,healthy TAL,SLC12A1,exclude,pass,include,appended,M01557,"SLC12A1 is explicitly named as a canonical healthy TAL gene, i.e., a marker of the healthy TAL cell identity."
DOI_10.1101_2025.09.26.678707,A_exclude,healthy TAL,UMOD,exclude,pass,include,appended,M01558,UMOD is explicitly named as a canonical healthy TAL gene/marker.
DOI_10.1101_2025.09.26.678707,A_exclude,healthy TAL,WNK4,exclude,pass,include,appended,M01559,WNK4 is explicitly named as a canonical healthy TAL gene/marker.
DOI_10.1101_2025.09.26.678707,A_exclude,MD,BBOX1,exclude,pass,include,appended,M01560,BBOX1 is explicitly named as a distinguishing marker gene used to subset and classify macula densa (MD) cells.
DOI_10.1101_2025.09.26.678707,A_exclude,moFAM,GPNMB,exclude,pass,include,appended,M01561,GPNMB is explicitly used as a marker that defines the polarized moFAM subtype.
DOI_10.1101_2025.09.26.678707,A_exclude,moFAM,SPP1,exclude,pass,include,appended,M01562,SPP1 is explicitly used as a marker that defines the polarized moFAM subtype.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-CXCL10+,CCL2,exclude,pass,include,appended,M01563,CCL2 is explicitly used as one of the defining markers of the moMAC-CXCL10+ state.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-CXCL10+,CXCL10,exclude,pass,include,appended,M01564,CXCL10 is part of the marker triplet explicitly used to define the moMAC-CXCL10+ state.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-CXCL10+,CXCL9,exclude,pass,include,appended,M01565,CXCL9 is explicitly used as one of the defining markers of the moMAC-CXCL10+ state.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-HBEGF+,AREG,exclude,pass,include,appended,M01566,AREG is explicitly listed in the marker set that marks the moMAC-HBEGF+ inflammatory population.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-HBEGF+,CXCL8,exclude,pass,include,appended,M01567,CXCL8 is explicitly listed in the marker set that marks the moMAC-HBEGF+ population.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-HBEGF+,HBEGF,exclude,pass,include,appended,M01568,HBEGF is explicitly used to name the subtype (moMAC-HBEGF+) and is described as a marker whose expression marks the population.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-HBEGF+,IL1B,exclude,pass,include,appended,M01569,IL1B is explicitly listed in the marker set that marks the moMAC-HBEGF+ population.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-HBEGF+,OSM,exclude,pass,include,appended,M01570,OSM is explicitly listed in the marker set that marks the moMAC-HBEGF+ population.
DOI_10.1101_2025.09.26.678707,A_exclude,moMAC-HBEGF+,PLAUR,exclude,pass,include,appended,M01571,PLAUR is explicitly listed in the marker set that marks the moMAC-HBEGF+ population.
DOI_10.1101_2025.09.26.678707,A_exclude,MON,FCN1,exclude,pass,include,appended,M01572,FCN1 is explicitly used as the positive marker defining MON classical monocytes.
DOI_10.1101_2025.09.26.678707,A_exclude,PECs,CFH,exclude,pass,include,appended,M01573,CFH is explicitly named as a distinguishing marker gene used to subset and classify PECs.
DOI_10.1101_2025.09.26.678707,A_exclude,pvFIB-PI16+,CD34,exclude,pass,include,appended,M01574,CD34 is explicitly used as a defining marker of CD34+/PI16+ adventitial fibroblasts and pvFIB-PI16+ cells are described as expressing CD34.
DOI_10.1101_2025.09.26.678707,new_finding,pvFIB-PI16+,MFAP5,never_reported,pass,include,appended,M01575,MFAP5 is explicitly listed among the genes expressed by the pvFIB-PI16+ progenitor subtype and is part of its marker-based description.
DOI_10.1101_2025.09.26.678707,A_exclude,pvFIB-PI16+,PI16,exclude,pass,include,appended,M01576,PI16 is used in the cell-type name pvFIB-PI16+ and is explicitly listed among genes expressed by this progenitor subtype.
DOI_10.1101_2025.09.26.678707,A_exclude,pvFIB-RSPO3+,RSPO3,exclude,pass,include,appended,M01577,RSPO3 is used in the cell-type name pvFIB-RSPO3+ and explicitly described as a positive marker of this perivascular fibroblast progenitor population.
DOI_10.1101_2025.09.26.678707,A_exclude,pvMYOF,αSMA,exclude,pass,include,appended,M01578,αSMA (ACTA2) is explicitly used as the defining marker of pvMYOF myofibroblasts.
DOI_10.1101_2025.09.26.678707,A_exclude,REN+ cells,REN,exclude,pass,include,appended,M01579,The Methods explicitly state that REN gene expression was used to separate and annotate REN+ cells.
DOI_10.1101_2025.09.26.678707,A_exclude,resMAC-HLAIIhi,C1QA,exclude,pass,include,appended,M01580,C1QA is explicitly named as a distinguishing marker gene for resMAC-HLAIIhi cells.
DOI_10.1101_2025.09.26.678707,A_exclude,resMAC-HLAIIhi,CD163,exclude,pass,include,appended,M01581,CD163 is explicitly named as a distinguishing marker gene for resMAC-HLAIIhi cells in spatial deconvolution.
DOI_10.1101_2025.09.26.678707,A_exclude,resMAC-HLAIIhi,STAB1,exclude,pass,include,appended,M01582,STAB1 is explicitly named as a distinguishing marker gene for resMAC-HLAIIhi cells.
DOI_10.1101_2025.09.26.678707,A_exclude,resMAC-LYVE1+,LYVE1,exclude,pass,include,appended,M01583,LYVE1 is explicitly used to name and identify the tissue-resident macrophage population resMAC-LYVE1+.
DOI_10.1038_s41467-021-21783-3,A_exclude,alveolar cells,Csn2,exclude,pass,include,appended,M01584,Fig.4c legend explicitly labels Csn2 as an alveolar marker shown in luminal progenitors and alveolar cells; this is a marker panel used for cell characterisation.
DOI_10.1038_s41467-021-21783-3,A_exclude,alveolar cells,Wap,exclude,pass,include,appended,M01585,Fig.4c legend explicitly labels Wap as an alveolar marker shown in luminal progenitors and alveolar cells; this is a marker panel used for cell characterisation.
DOI_10.1038_s41467-021-21783-3,A_exclude,Alveolar cells (Avd),Csn2,exclude,pass,include,appended,M01586,"Author explicitly calls Csn2 a known marker of alveologenesis, and Fig.2c displays lineage markers for the Avd cluster; used for identifying/characterising Avd cells. Non-Schwann scope is not an exclu"
