paper_id,cell_type,subtype,species,is_pns_cell,gene,evidence_level,source_section,source_context
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Dpt,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Pcolce2,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Adamts5,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Pi16,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Sfrp4,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Prrx1,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Comp,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,epineurial fibroblasts,mouse,false,Ly6c1,explicit,Marker Genes for the Identification of Cell Clusters,"Sfrp2, Dpt, Pcolce2, Adamts5, Pi16, Sfrp4, Prrx1, Comp, and Ly6c1 for epineurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Cldn1,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,claudin-1,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Lypd2,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Ntn4,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Msln,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Ntng1,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Slc2a1,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Glut1,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,perineurial cells,,mouse,false,Mpzl2,explicit,Marker Genes for the Identification of Cell Clusters,"Cldn1/claudin-1, Lypd2, Ntn4, Msln, Ntng1, Slc2a1/Glut1, and Mpzl2 for perineurial cells."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Sox9,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Osr2,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Wif1,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Abca9,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Cdkn2a,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Cdkn2b,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,endoneurial fibroblasts,mouse,false,Plxdc1,explicit,Marker Genes for the Identification of Cell Clusters,"Sox9, Osr2, Wif1, Abca9, Cdkn2a, Cdkn2b, and Plxdc1 for endoneurial fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,differentiating fibroblasts,mouse,false,Dlk1,explicit,Marker Genes for the Identification of Cell Clusters,"Dlk1, Mest, Cilp, Tnc, Plagl1, and Ptn for differentiating fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,differentiating fibroblasts,mouse,false,Mest,explicit,Marker Genes for the Identification of Cell Clusters,"Dlk1, Mest, Cilp, Tnc, Plagl1, and Ptn for differentiating fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,differentiating fibroblasts,mouse,false,Cilp,explicit,Marker Genes for the Identification of Cell Clusters,"Dlk1, Mest, Cilp, Tnc, Plagl1, and Ptn for differentiating fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,differentiating fibroblasts,mouse,false,Tnc,explicit,Marker Genes for the Identification of Cell Clusters,"Dlk1, Mest, Cilp, Tnc, Plagl1, and Ptn for differentiating fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,differentiating fibroblasts,mouse,false,Plagl1,explicit,Marker Genes for the Identification of Cell Clusters,"Dlk1, Mest, Cilp, Tnc, Plagl1, and Ptn for differentiating fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,fibroblasts,differentiating fibroblasts,mouse,false,Ptn,explicit,Marker Genes for the Identification of Cell Clusters,"Dlk1, Mest, Cilp, Tnc, Plagl1, and Ptn for differentiating fibroblasts."
FRONT-CELL-NEUROSCI.15.624826.2021,mesenchymal cells,,mouse,false,Pdgfra,explicit,Marker Genes for the Identification of Cell Clusters,"Pdgfra, Thy1, and Cd34 for mesenchymal cells."
FRONT-CELL-NEUROSCI.15.624826.2021,mesenchymal cells,,mouse,false,Thy1,explicit,Marker Genes for the Identification of Cell Clusters,"Pdgfra, Thy1, and Cd34 for mesenchymal cells."
FRONT-CELL-NEUROSCI.15.624826.2021,mesenchymal cells,,mouse,false,Cd34,explicit,Marker Genes for the Identification of Cell Clusters,"Pdgfra, Thy1, and Cd34 for mesenchymal cells."
FRONT-CELL-NEUROSCI.15.624826.2021,immune cells,,mouse,false,Ptprc,explicit,Marker Genes for the Identification of Cell Clusters,Ptprc/CD45 and Cd52 as general marker for immune cells.
FRONT-CELL-NEUROSCI.15.624826.2021,immune cells,,mouse,false,CD45,explicit,Marker Genes for the Identification of Cell Clusters,Ptprc/CD45 and Cd52 as general marker for immune cells.
FRONT-CELL-NEUROSCI.15.624826.2021,immune cells,,mouse,false,Cd52,explicit,Marker Genes for the Identification of Cell Clusters,Ptprc/CD45 and Cd52 as general marker for immune cells.
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,Aif1,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,Iba1,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,Cd68,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,Mrc1,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,Cd206,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,Adgre1,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,,mouse,false,F4/80,explicit,Marker Genes for the Identification of Cell Clusters,"Aif1/Iba1, Cd68, Mrc1/Cd206, and Adgre1/F4/80 for macrophages."
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,epineurial macrophages,mouse,false,Retnla,explicit,Marker Genes for the Identification of Cell Clusters,Retnla and Clec10a for epineurial macrophages.
FRONT-CELL-NEUROSCI.15.624826.2021,macrophages,epineurial macrophages,mouse,false,Clec10a,explicit,Marker Genes for the Identification of Cell Clusters,Retnla and Clec10a for epineurial macrophages.
FRONT-CELL-NEUROSCI.15.624826.2021,monocytes,,mouse,false,Ccl6,explicit,Marker Genes for the Identification of Cell Clusters,"Ccl6, Fcgr3, Cx3cr1, Csf1r, Cd300a, and Clec4e for monocytes."
FRONT-CELL-NEUROSCI.15.624826.2021,monocytes,,mouse,false,Fcgr3,explicit,Marker Genes for the Identification of Cell Clusters,"Ccl6, Fcgr3, Cx3cr1, Csf1r, Cd300a, and Clec4e for monocytes."
FRONT-CELL-NEUROSCI.15.624826.2021,monocytes,,mouse,false,Cx3cr1,explicit,Marker Genes for the Identification of Cell Clusters,"Ccl6, Fcgr3, Cx3cr1, Csf1r, Cd300a, and Clec4e for monocytes."
FRONT-CELL-NEUROSCI.15.624826.2021,monocytes,,mouse,false,Csf1r,explicit,Marker Genes for the Identification of Cell Clusters,"Ccl6, Fcgr3, Cx3cr1, Csf1r, Cd300a, and Clec4e for monocytes."
FRONT-CELL-NEUROSCI.15.624826.2021,monocytes,,mouse,false,Cd300a,explicit,Marker Genes for the Identification of Cell Clusters,"Ccl6, Fcgr3, Cx3cr1, Csf1r, Cd300a, and Clec4e for monocytes."
FRONT-CELL-NEUROSCI.15.624826.2021,monocytes,,mouse,false,Clec4e,explicit,Marker Genes for the Identification of Cell Clusters,"Ccl6, Fcgr3, Cx3cr1, Csf1r, Cd300a, and Clec4e for monocytes."
FRONT-CELL-NEUROSCI.15.624826.2021,neutrophils,,mouse,false,S100a8,explicit,Marker Genes for the Identification of Cell Clusters,"S100a8, S100a9, Cxcr2, and Cxcl2 for neutrophils."
FRONT-CELL-NEUROSCI.15.624826.2021,neutrophils,,mouse,false,S100a9,explicit,Marker Genes for the Identification of Cell Clusters,"S100a8, S100a9, Cxcr2, and Cxcl2 for neutrophils."
FRONT-CELL-NEUROSCI.15.624826.2021,neutrophils,,mouse,false,Cxcr2,explicit,Marker Genes for the Identification of Cell Clusters,"S100a8, S100a9, Cxcr2, and Cxcl2 for neutrophils."
FRONT-CELL-NEUROSCI.15.624826.2021,neutrophils,,mouse,false,Cxcl2,explicit,Marker Genes for the Identification of Cell Clusters,"S100a8, S100a9, Cxcr2, and Cxcl2 for neutrophils."
FRONT-CELL-NEUROSCI.15.624826.2021,mast cells,,mouse,false,Cma1,explicit,Marker Genes for the Identification of Cell Clusters,"Cma1, Mcpt4, Mcpt1, and Kit for mast cells."
FRONT-CELL-NEUROSCI.15.624826.2021,mast cells,,mouse,false,Mcpt4,explicit,Marker Genes for the Identification of Cell Clusters,"Cma1, Mcpt4, Mcpt1, and Kit for mast cells."
FRONT-CELL-NEUROSCI.15.624826.2021,mast cells,,mouse,false,Mcpt1,explicit,Marker Genes for the Identification of Cell Clusters,"Cma1, Mcpt4, Mcpt1, and Kit for mast cells."
FRONT-CELL-NEUROSCI.15.624826.2021,mast cells,,mouse,false,Kit,explicit,Marker Genes for the Identification of Cell Clusters,"Cma1, Mcpt4, Mcpt1, and Kit for mast cells."
FRONT-CELL-NEUROSCI.15.624826.2021,T cells,,mouse,false,Cd3g,explicit,Marker Genes for the Identification of Cell Clusters,"Cd3g, Cxcr6, Trac, and Cd3e for T cells."
FRONT-CELL-NEUROSCI.15.624826.2021,T cells,,mouse,false,Cxcr6,explicit,Marker Genes for the Identification of Cell Clusters,"Cd3g, Cxcr6, Trac, and Cd3e for T cells."
FRONT-CELL-NEUROSCI.15.624826.2021,T cells,,mouse,false,Trac,explicit,Marker Genes for the Identification of Cell Clusters,"Cd3g, Cxcr6, Trac, and Cd3e for T cells."
FRONT-CELL-NEUROSCI.15.624826.2021,T cells,,mouse,false,Cd3e,explicit,Marker Genes for the Identification of Cell Clusters,"Cd3g, Cxcr6, Trac, and Cd3e for T cells."
FRONT-CELL-NEUROSCI.15.624826.2021,natural killer (NK) cells,,mouse,false,Nkg7,explicit,Marker Genes for the Identification of Cell Clusters,"Nkg7, Klrk1, and Ncr1 for natural killer (NK) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,natural killer (NK) cells,,mouse,false,Klrk1,explicit,Marker Genes for the Identification of Cell Clusters,"Nkg7, Klrk1, and Ncr1 for natural killer (NK) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,natural killer (NK) cells,,mouse,false,Ncr1,explicit,Marker Genes for the Identification of Cell Clusters,"Nkg7, Klrk1, and Ncr1 for natural killer (NK) cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Bank1,explicit,Marker Genes for the Identification of Cell Clusters,"Bank1, Cbfa2t3, Taok3, Ms4a1, Cd19, and Cd79a for B cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Cbfa2t3,explicit,Marker Genes for the Identification of Cell Clusters,"Bank1, Cbfa2t3, Taok3, Ms4a1, Cd19, and Cd79a for B cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Taok3,explicit,Marker Genes for the Identification of Cell Clusters,"Bank1, Cbfa2t3, Taok3, Ms4a1, Cd19, and Cd79a for B cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Ms4a1,explicit,Marker Genes for the Identification of Cell Clusters,"Bank1, Cbfa2t3, Taok3, Ms4a1, Cd19, and Cd79a for B cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Cd19,explicit,Marker Genes for the Identification of Cell Clusters,"Bank1, Cbfa2t3, Taok3, Ms4a1, Cd19, and Cd79a for B cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Cd79a,explicit,Marker Genes for the Identification of Cell Clusters,"Bank1, Cbfa2t3, Taok3, Ms4a1, Cd19, and Cd79a for B cells."
FRONT-CELL-NEUROSCI.15.624826.2021,B cells,,mouse,false,Cd40,explicit,"explicit mention in text (citing Wolbert et al., 2020)","Wolbert et al. showed that B cells could be identified in intact mouse sciatic nerves using marker genes such as Bank1, Ms4a1, Cd19, Cd40, and Cd79a"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Ngfr,explicit,Results p.9,Due to endoneurial fibroblasts expressing Ngfr
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Sox9,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Osr2,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Pdgfra,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Cd34,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Abca9,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Cdkn2a,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Cdkn2b,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial fibroblasts,,mouse,false,Plxdc1,explicit,Identifying Endoneurial Fibroblasts and Perineurial Cells,"they express marker genes for endoneurial fibroblasts such as Sox9, Osr2, Pdgfra, Cd34, Abca9, Cdkn2a, Cdkn2b, and Plxdc1"
FRONT-CELL-NEUROSCI.15.624826.2021,Epineurial endothelial cells,,mouse,false,Pecam1/Cd31,explicit,Identifying Epineurial and Endoneurial Endothelial Cells in Intact Mouse Sciatic Nerve,"All three new EC sub-clusters express classic EC marker genes such as Pecam1/Cd31, Tie1, and Emcn (Supplementary Figure 2)"
FRONT-CELL-NEUROSCI.15.624826.2021,Epineurial endothelial cells,,mouse,false,Tie1,explicit,Identifying Epineurial and Endoneurial Endothelial Cells in Intact Mouse Sciatic Nerve,"All three new EC sub-clusters express classic EC marker genes such as Pecam1/Cd31, Tie1, and Emcn (Supplementary Figure 2)"
FRONT-CELL-NEUROSCI.15.624826.2021,Epineurial endothelial cells,,mouse,false,Emcn,explicit,Identifying Epineurial and Endoneurial Endothelial Cells in Intact Mouse Sciatic Nerve,"All three new EC sub-clusters express classic EC marker genes such as Pecam1/Cd31, Tie1, and Emcn (Supplementary Figure 2)"
FRONT-CELL-NEUROSCI.15.624826.2021,Epineurial endothelial cells,,mouse,false,Spock2,explicit,Identifying Epineurial and Endoneurial Endothelial Cells in Intact Mouse Sciatic Nerve,We therefore chose Spock2 for cluster 3 and Rgcc for cluster 4 to validate their in vivo expression in ECs by immunostaining
FRONT-CELL-NEUROSCI.15.624826.2021,Epineurial endothelial cells,,mouse,false,Rgcc,explicit,Identifying Epineurial and Endoneurial Endothelial Cells in Intact Mouse Sciatic Nerve,We therefore chose Spock2 for cluster 3 and Rgcc for cluster 4 to validate their in vivo expression in ECs by immunostaining
FRONT-CELL-NEUROSCI.15.624826.2021,Endoneurial endothelial cells,,mouse,false,Pecam1/Cd31,explicit,Identifying Epineurial and Endoneurial Endothelial Cells in Intact Mouse Sciatic Nerve,"All three new EC sub-clusters express classic EC marker genes such as Pecam1/Cd31, Tie1, and Emcn (Supplementary Figure 2)"
